SKU,Nombre_Producto ,categoria,PRECIO COMPRA,precio_venta,Margen($),Fecha Actualización,proveedor
AC-1792,"Caño Bronce 14cm",Hierro,722,988.85,266.85,2024-06-02,"MetalSur S.A."
MT-1793,"Perfil Zinc 4cm",Hierro,746,866.53,120.53,04/06/2024,"Fundición Oriental"
AC-1794,"Flejes Níquel 1mm",Zinc,657,780.64,123.64,09-02-24,"MetalSur S.A."
CU-1795,"Chapa Hierro 17cm",Titanio,815,965.15$,150.15,21/05/2024,"Aleaciones del Sur"
MT-1796,"Alambre Zinc 43mm",Aluminio,496,696.11,200.11,2024-04-25,"Aleaciones del Sur"
BR-1797,"Barra Hierro 11mm",Aluminio,585,804.64,219.64,2024-09-25,"Aceros del Río"
AC-1798,"Chapa Titanio 3mm",Plomo,188,272.77$,84.77,07/01/2024,"MetalSur S.A."
AC-1799,"Perfil Magnesio 39mm",Plomo,197,229.97,32.97,12/16/2024,"MetalCorp Internacional"
BR-1800,"Tubo Cobre 8cm",Zinc,559,835.11,276.11,2024-09-25,"SiderúrgicaUY"
AC-1801,"Alambre Bronce 11cm",Hierro,415,462.24,47.24%,17/09/2024,"MetalSur S.A."
AL-1802,"Chapa Bronce 31mm",Níquel,755,1072.08,317.08,2024-07-13,"MetalCorp Internacional"
BR-1803,"Bobina Acero Inoxidable 10cm",Magnesio,352,425.8,73.8,22/03/2024,"Metalúrgica Central"
CU-1804,"Flejes Bronce 46cm",Aluminio,604,904.92$,300.92,06/26/2024,"Industrias del Plata"
AC-1805,"Bobina Cobre 31mm",Níquel,333,429.08,96.08%,17/04/2024,"MetalCorp Internacional"
CU-1806,"Chapa Titanio 6mm",Magnesio,642,962.5,320.5,22/06/2024,"Aleaciones del Sur"
AL-1807,"Flejes Cobre 42cm",,660,975.16,315.16,08-11-24,"Metalúrgica Central"
CU-1808,"Chapa Níquel 7cm",Bronce,803,950.32,147.32,10/12/2024,"Aleaciones del Sur"
BR-1809,"Varilla Aluminio 34cm",Hierro,686,867.34,181.34,17-05-24,"MetalCorp Internacional"
AC-1810,"Chapa Hierro 20mm",Hierro,854,950.47,96.47,2024-03-27,"MetalCorp Internacional"
CU-1811,"Varilla Aluminio#304 48cm",Bronce,136,169.97,33.97,2024-08-09,"Aceros del Río"
AL-1812,"Flejes Aluminio 49cm",Magnesio,540,776.88,236.88,01/11/2024,"MetalSur S.A."
CU-1813,"Caño Acero Inoxidable 25mm",Aluminio,995,1405.08,410.08,01/03/2024,"Aleaciones del Sur"
MT-1814,"  Plancha Plomo 14cm  ",Hierro,224,289.41,65.41,23/01/2024,"MetalCorp Internacional"
AL-1815,"Chapa Hierro 14cm",Plomo,198,288.07,90.07%,15-12-24,"MetalCorp Internacional"
CU-1816,"Varilla Acero Inoxidable 14cm",Titanio,54,79.57$,25.57,26-04-24,"Fundición Oriental"
BR-1817,"Tubo Hierro 44mm",Cobre,326,469.09,143.09,07/07/2024,"MetalCorp Internacional"
CU-1818,"Varilla Cobre® 20cm",Plomo,273,386.76,113.76,07-09-24,"MetalCorp Internacional"
MT-1819,"  Alambre Plomo 9mm  ",Bronce,817,939.83,122.83%,2024-02-05,"Industrias del Plata"
AL-1820,"Perfil Hierro 27mm",Plomo,444,523.87,79.87,21/01/2024,"Industrias del Plata"
AL-1821,"Barra Bronce 37mm",Acero Inoxidable,869,958.03,89.03,14-02-24,"Aceros del Río"
CU-1822,"Flejes Hierro 33cm",Bronce,642,941.02,299.02,28-03-24,"Aleaciones del Sur"
AC-1823,"  Chapa Hierro#304 1cm  ",Zinc,562,642.47,80.47%,12-03-24,"Fundición Oriental"
BR-1824,"Tubo Hierro 3mm",Cobre,846,1211.6,365.6,21/10/2024,"Fundición Oriental"
AC-1825,"Flejes Acero Inoxidable 43cm",Titanio,849,1187.66,338.66,08-07-24,"Industrias del Plata"
CU-1826,"Alambre Magnesio 38mm",Titanio,555,732.86,177.86,09/03/2024,"Industrias del Plata"
BR-1827,"Alambre Aluminio 10cm",Zinc,802,1009.85,207.85,16-12-24,"SiderúrgicaUY"
MT-1828,"Perfil Acero Inoxidable#304 48cm",Hierro,481,684.22,203.22,2024-01-23,"Aleaciones del Sur"
AL-1829,"Tubo Plomo 7cm",Acero Inoxidable,981,1424.41,443.41,02/22/2024,"Metalúrgica Central"
AC-1830,"Tubo Aluminio 15mm",Plomo,793,998.9,205.9,03/19/2024,"Metalúrgica Central"
MT-1831,"Bobina Aluminio 7cm",Níquel,70,90.42$,20.42,06/25/2024,"Fundición Oriental"
AC-1832,"Barra Bronce 32cm",Aluminio,741,895.02,154.02,01/02/2024,"Industrias del Plata"
AC-1833,"Alambre Níquel 22cm",Acero Inoxidable,772,1071.15,299.15,2024-07-13,"Fundición Oriental"
MT-1834,"Plancha Bronce 32cm",Plomo,1023,1133.16$,110.16,03/12/2024,"Aceros del Río"
MT-1835,"Bobina Hierro 5cm",Plomo,129,154.08,25.08,23/08/2024,"Metalúrgica Central"
CU-1836,"Varilla Aluminio 28cm",Níquel,918,1113.63,195.63,12/09/2024,"SiderúrgicaUY"
BR-1837,"  Chapa Hierro 36mm  ",Acero Inoxidable,788,1099.75,311.75,01-07-24,"Metalúrgica Central"
CU-1838,"Barra Plomo 7cm",Cobre,398,497.56,99.56,09/27/2024,"SiderúrgicaUY"
CU-1839,"Caño Titanio&Zinc 7mm",Zinc,,188.9,61.9,2024-05-05,"Aceros del Río"
MT-1840,"Chapa Bronce 50cm",Plomo,861,947.63,86.63,2024-06-04,"SiderúrgicaUY"
MT-1841,"Alambre Acero Inoxidable 9cm",Hierro,895,1312.8,417.8,17/06/2024,"Metalúrgica Central"
MT-1842,"Caño Aluminio 12cm",Plomo,,965.21,148.21,2024-03-19,"MetalSur S.A."
AC-1843,"Plancha Aluminio 29cm",Zinc,909,1153.56,244.56,01-01-24,"SiderúrgicaUY"
CU-1844,"Tubo Níquel 8mm",Hierro,611,890.25,279.25,27/07/2024,"MetalCorp Internacional"
AL-1845,"Bobina Acero Inoxidable 50mm",Bronce,691,836.83,145.83,07-08-24,"SiderúrgicaUY"
CU-1846,"Varilla Acero Inoxidable 47cm",Acero Inoxidable,827,1224.23$,397.23,27/04/2024,"MetalCorp Internacional"
CU-1847,"Barra Acero Inoxidable 43cm",Aluminio,98,121.24,23.24,2024-08-05,"SiderúrgicaUY"
CU-1848,"Tubo Magnesio 8cm",Magnesio,991,1396.05,405.05,02/25/2024,"MetalCorp Internacional"
CU-1849,"Flejes Acero Inoxidable 46mm",Cobre,208,299.69,91.69,02/11/2024,"Fundición Oriental"
AC-1850,"Bobina Titanio 27cm",Plomo,960,1179.25,219.25,11/02/2024,"Fundición Oriental"
MT-1851,"Alambre Magnesio® 5mm",Plomo,290,361.79,71.79,09-03-24,"Industrias del Plata"
BR-1852,"  Barra Bronce#304 32mm  ",Magnesio,970,1104.79,134.79,24/05/2024,"Industrias del Plata"
MT-1853,"Chapa Níquel#304 49mm",Cobre,234,332.75,98.75,04/04/2024,"SiderúrgicaUY"
CU-1854,"Alambre Magnesio 36mm",Magnesio,332,399.32,67.32,2024-04-13,"MetalCorp Internacional"
AL-1855,"Chapa Acero Inoxidable 39cm",Acero Inoxidable,360,462.81,102.81,2024-05-03,"Industrias del Plata"
CU-1856,"Chapa Plomo&Zinc 38cm",Plomo,780,1045.38,265.38,08-01-24,"Fundición Oriental"
AC-1857,"Flejes Hierro® 15mm",Cobre,746,842.48,96.48,08/27/2024,"Fundición Oriental"
AC-1858,"Perfil Zinc 47cm",Hierro,367,516.48,149.48,28-05-24,"SiderúrgicaUY"
AC-1859,"Perfil Cobre 34cm",Aluminio,444,577.54$,133.54,2024-01-10,"Metalúrgica Central"
MT-1860,"Tubo Titanio 9cm",Níquel,659,948.51,289.51,10/06/2024,"Metalúrgica Central"
AC-1861,"  Chapa Zinc 15cm  ",Magnesio,978,1168.01,190.01,2024-05-23,"Aceros del Río"
BR-1862,"Bobina Acero Inoxidable 20mm",Zinc,859,1169.65,310.65,03/01/2024,"Aceros del Río"
BR-1863,"Varilla Bronce 17cm",Cobre,142,198.84,56.84,10/26/2024,"MetalCorp Internacional"
AL-1864,"Alambre Acero Inoxidable 19mm",Magnesio,217,323.09,106.09,14-06-24,"Aleaciones del Sur"
AC-1865,"Barra Bronce™ 33cm",Titanio,230,323.34,93.34,07/02/2024,"SiderúrgicaUY"
CU-1866,"Tubo Acero Inoxidable 42mm",Plomo,156,179.45,23.45,22/04/2024,"Industrias del Plata"
AL-1867,"Varilla Bronce(6061) 31mm",Acero Inoxidable,114,154.89,40.89,02/09/2024,"MetalSur S.A."
MT-1868,"Alambre Hierro 38mm",Zinc,232,283.14,51.14,26-02-24,"Aleaciones del Sur"
AC-1869,"Alambre Zinc 31mm",Níquel,257,356.95,99.95,2024-12-25,"Metalúrgica Central"
AC-1870,"Varilla Bronce 40cm",Hierro,398,562.9,164.9,18/01/2024,"Fundición Oriental"
MT-1871,"Caño Níquel 40cm",Acero Inoxidable,367,452.92,85.92,2024-08-23,"Metalúrgica Central"
BR-1872,"Alambre Titanio 26mm",Aluminio,542,597.04,55.04,08/07/2024,"Metalúrgica Central"
MT-1873,"  Varilla Zinc 9mm  ",Níquel,523,766.62,243.62,01/05/2024,"MetalCorp Internacional"
AC-1874,"Bobina Hierro 40cm",Plomo,271,317.4$,46.4,01/03/2024,"Fundición Oriental"
BR-1875,"Flejes Titanio(6061) 26cm",Titanio,963,1227.07,264.07,18/06/2024,"MetalSur S.A."
CU-1876,"Tubo Cobre 36cm",Plomo,425,502.63,77.63,08/20/2024,"Aleaciones del Sur"
AL-1877,"Varilla Plomo 50cm",Zinc,1021,1509.52,488.52,01/10/2024,"Aceros del Río"
MT-1878,"Tubo Bronce 9cm",Magnesio,464,571.02,107.02,08/01/2024,"Fundición Oriental"
MT-1879,"Plancha Bronce 27mm",Titanio,575,832.25,257.25,2024-07-10,"Aleaciones del Sur"
AL-1880,"Tubo Bronce#304 46cm",Plomo,165,216.24,51.24,02/09/2024,"Fundición Oriental"
AL-1881,"Barra Níquel 8cm",Níquel,515,655.42,140.42,26-09-24,"MetalSur S.A."
AL-1882,"  Varilla Plomo 36mm  ",Titanio,588,761.42,173.42,28/05/2024,"MetalSur S.A."
BR-1883,"Perfil Aluminio 45mm",Aluminio,535,670.28,135.28,17/04/2024,"SiderúrgicaUY"
BR-1884,"Barra Níquel 40mm",Hierro,550,682.24,132.24,09/25/2024,"Industrias del Plata"
AC-1885,"Caño Zinc 23mm",Aluminio,313,395.17,82.17,03/13/2024,"Metalúrgica Central"
CU-1886,"Barra Cobre 46mm",Cobre,,1405.38,375.38,05/01/2024,"Industrias del Plata"
AL-1887,"Caño Zinc 17mm",Titanio,710,1059.96,349.96,03/21/2024,"Metalúrgica Central"
CU-1888,"Varilla Acero Inoxidable 17mm",Titanio,966,1414.57,448.57,27/11/2024,"Aleaciones del Sur"
MT-1889,"Flejes Aluminio 31mm",Acero Inoxidable,,1183.05,367.05,2024-11-26,"Fundición Oriental"
AC-1890,"Flejes Plomo 9mm",Acero Inoxidable,834,1225.49,391.49%,16-01-24,"Metalúrgica Central"
MT-1891,"  Tubo Zinc 9cm  ",Aluminio,679,921.83,242.83,2024-07-06,"MetalSur S.A."
AL-1892,"Plancha Acero Inoxidable 29cm",Magnesio,358,458.98,100.98,04/18/2024,"Industrias del Plata"
AL-1893,"Chapa Níquel 18cm",,168,214.77,46.77,2024-06-16,"Aceros del Río"
CU-1894,"  Flejes Níquel#304 26mm  ",Bronce,865,1168.09,303.09,2024-12-28,"MetalCorp Internacional"
BR-1895,"Chapa Zinc 9mm",Hierro,599,810.2,211.2,08/10/2024,"Aleaciones del Sur"
CU-1896,"Plancha Acero Inoxidable 24cm",Bronce,178,247.91,69.91,2024-10-22,"Fundición Oriental"
BR-1897,"Perfil Plomo 30cm",Hierro,537,789.93,252.93,2024-09-17,"Aleaciones del Sur"
AC-1898,"Chapa Zinc 5mm",Acero Inoxidable,1021,1343.18$,322.18,2024-07-22,"Industrias del Plata"
AL-1899,"Perfil Cobre 14mm",Zinc,,285.09,48.09,07/07/2024,"Aceros del Río"
BR-1900,"  Alambre Níquel 22cm  ",Níquel,741,1075.88,334.88,2024-01-07,"Aleaciones del Sur"
MT-1901,"Alambre Hierro(6061) 13cm",Hierro,325,408,83,04/20/2024,"Fundición Oriental"
BR-1902,"Chapa Hierro 18mm",Acero Inoxidable,745,945.08,200.08,06-09-24,"Metalúrgica Central"
CU-1903,"Bobina Plomo 47cm",Acero Inoxidable,461,542.72,81.72,12/14/2024,"MetalSur S.A."
AL-1904,"Flejes Hierro 2cm",Titanio,991,1170.68,179.68,24/08/2024,"Fundición Oriental"
BR-1905,"Varilla Magnesio 15mm",Titanio,63,76.86,13.86,09/11/2024,"SiderúrgicaUY"
AC-1906,"Barra Acero Inoxidable 17mm",Magnesio,984,1284.31,300.31,13-09-24,"SiderúrgicaUY"
CU-1907,"Plancha Acero Inoxidable 22mm",Hierro,619,726.51,107.51,2024-11-25,"Fundición Oriental"
BR-1908,"Bobina Zinc 15cm",Níquel,873,960.47$,87.47,06/08/2024,"MetalSur S.A."
CU-1909,"Tubo Acero Inoxidable#304 12mm",Níquel,156,190.07,34.07,09/02/2024,"Aleaciones del Sur"
AC-1910,"Flejes Acero Inoxidable 22mm",Aluminio,839,978.79,139.79,10-06-24,"SiderúrgicaUY"
CU-1911,"Flejes Bronce 35mm",Zinc,508,704.83,196.83,22/07/2024,"Aceros del Río"
CU-1912,"  Flejes Magnesio 43mm  ",Plomo,787,985.91,198.91,09/28/2024,"Metalúrgica Central"
BR-1913,"Chapa Bronce 29cm",Zinc,421,540.12,119.12%,20/10/2024,"Aleaciones del Sur"
AL-1914,"Flejes Hierro 33mm",Titanio,53,69.32,16.32,19-07-24,"Aceros del Río"
CU-1915,"Caño Magnesio 11mm",Níquel,249,299.54,50.54,01/01/2024,"MetalCorp Internacional"
CU-1916,"Plancha Plomo(6061) 33cm",Aluminio,829,1158.85,329.85,07/28/2024,"Industrias del Plata"
CU-1917,"Alambre Plomo 3cm",Aluminio,684,1007.86,323.86,2024-10-14,"Fundición Oriental"
AL-1918,"Alambre Aluminio 29cm",Acero Inoxidable,897,1186.84$,289.84,01/05/2024,"Aleaciones del Sur"
AL-1919,"Perfil Hierro 34mm",Titanio,,699.68,76.68,12/01/2024,"SiderúrgicaUY"
AL-1920,"  Perfil Níquel 28mm  ",Magnesio,251,299.54,48.54,05-04-24,"Fundición Oriental"
AL-1921,"Caño Hierro 4mm",Cobre,775,1074.62,299.62,25-01-24,"Aleaciones del Sur"
MT-1922,"Perfil Plomo 23cm",Titanio,640,756.66,116.66,03-01-24,"Fundición Oriental"
MT-1923,"Varilla Magnesio#304 50cm",Magnesio,79,107.01$,28.01,2024-03-22,"Aleaciones del Sur"
BR-1924,"Flejes Acero Inoxidable 36cm",Acero Inoxidable,,545.38,120.38,10/11/2024,"MetalSur S.A."
AL-1925,"Flejes Aluminio 5cm",Hierro,267,321.07,54.07,2024-07-13,"Aleaciones del Sur"
AL-1926,"Plancha Magnesio 15cm",Hierro,263,360.6,97.6,2024-01-27,"Aleaciones del Sur"
AC-1927,"Caño Plomo(6061) 11mm",Zinc,636,832.93,196.93%,2024-11-14,"SiderúrgicaUY"
AC-1928,"Bobina Zinc 38cm",Acero Inoxidable,533,685.99,152.99,04/03/2024,"Aceros del Río"
AC-1929,"  Flejes Aluminio 42cm  ",Titanio,179,222.54,43.54%,12/11/2024,"Metalúrgica Central"
AL-1930,"Caño Titanio 40cm",Magnesio,411,541.51,130.51,24-09-24,"MetalSur S.A."
MT-1931,"Plancha Magnesio 30cm",Acero Inoxidable,418,608.21,190.21%,28/08/2024,"SiderúrgicaUY"
BR-1932,"Varilla Aluminio™ 30cm",Cobre,785,997.21,212.21,17/07/2024,"MetalCorp Internacional"
BR-1933,"Flejes Magnesio 2mm",Bronce,512,750.2,238.2,2024-05-22,"Fundición Oriental"
AC-1934,"Bobina Zinc 49mm",Hierro,234,333.22,99.22,16-09-24,"Industrias del Plata"
AC-1935,"Flejes Acero Inoxidable 36cm",Níquel,149,172.11,23.11,06-03-24,"Aceros del Río"
CU-1936,"Chapa Magnesio 5cm",Aluminio,639,827.22,188.22,06/07/2024,"Fundición Oriental"
AC-1937,"Perfil Magnesio 28mm",Aluminio,629,783.62,154.62%,2024-02-28,"Metalúrgica Central"
AC-1938,"Plancha Plomo 19mm",Cobre,616,899.47,283.47,26-03-24,"Metalúrgica Central"
AL-1939,"Barra Hierro 34mm",Plomo,208,274.36,66.36,11/07/2024,"Fundición Oriental"
AL-1940,"Varilla Bronce 39mm",Hierro,198,254.24,56.24,08/05/2024,"SiderúrgicaUY"
AC-1941,"Barra Níquel 32cm",Níquel,426,611.67,185.67,19-04-24,"Metalúrgica Central"
AC-1942,"Caño Magnesio 27cm",,397,553.15,156.15,05/28/2024,"Industrias del Plata"
CU-1943,"Flejes Magnesio 36cm",Acero Inoxidable,533,701.34,168.34,2024-03-24,"SiderúrgicaUY"
BR-1944,"Perfil Zinc 36cm",Acero Inoxidable,888,1019.68$,131.68,10-04-24,"MetalCorp Internacional"
BR-1945,"Caño Zinc 46cm",Cobre,941,1315.54$,374.54,17-02-24,"MetalCorp Internacional"
AC-1946,"Alambre Bronce 37cm",Hierro,412,472.47,60.47%,11-03-24,"Aceros del Río"
MT-1947,"  Plancha Aluminio 14cm  ",Níquel,450,622.38,172.38,04/10/2024,"Metalúrgica Central"
AC-1948,"Varilla Aluminio® 8mm",Bronce,800,1019.57,219.57,05/08/2024,"Industrias del Plata"
MT-1949,"Tubo Magnesio® 8mm",Plomo,,584.62,177.62,17/09/2024,"MetalSur S.A."
CU-1950,"Varilla Cobre® 46cm",Titanio,321,393.29,72.29,2024-11-09,"SiderúrgicaUY"
AL-1951,"Bobina Zinc 41cm",Zinc,883,1006.94,123.94,08/08/2024,"SiderúrgicaUY"
AL-1952,"Varilla Titanio® 32mm",Acero Inoxidable,519,642.99,123.99%,13-09-24,"Industrias del Plata"
MT-1953,"Caño Magnesio™ 1mm",Zinc,98,125.75,27.75,26-06-24,"Industrias del Plata"
CU-1954,"Perfil Zinc 49cm",Acero Inoxidable,953,1273.29,320.29,08-08-24,"Metalúrgica Central"
AC-1955,"Varilla Plomo™ 48cm",Hierro,82,98.5,16.5,15-08-24,"Aceros del Río"
MT-1956,"Tubo Aluminio™ 1mm",Zinc,937,1210.78,273.78,26-04-24,"Industrias del Plata"
AL-1957,"  Bobina Níquel 5mm  ",Aluminio,421,584.56,163.56,14-08-24,"Aceros del Río"
CU-1958,"Plancha Magnesio 11mm",,297,434.62,137.62,07-12-24,"Industrias del Plata"
AC-1959,"Flejes Aluminio 13mm",Aluminio,363,458.19,95.19%,06/16/2024,"Aceros del Río"
AL-1960,"  Bobina Aluminio 2cm  ",Zinc,291,403.18,112.18,28/02/2024,"MetalCorp Internacional"
BR-1961,"Chapa Titanio&Zinc 4cm",Acero Inoxidable,850,1015.69,165.69,11/09/2024,"Metalúrgica Central"
AC-1962,"Alambre Aluminio 46mm",Hierro,825,1107.53,282.53,21-05-24,"SiderúrgicaUY"
AL-1963,"Flejes Acero Inoxidable 34cm",Titanio,250,328.99,78.99,2024-09-12,"MetalCorp Internacional"
BR-1964,"Flejes Acero Inoxidable® 1cm",Bronce,219,252.35,33.35,01/09/2024,"MetalSur S.A."
AL-1965,"Perfil Hierro 5cm",Bronce,872,1199.54,327.54,05/26/2024,"Metalúrgica Central"
AC-1966,"Bobina Níquel#304 37cm",Aluminio,891,1310.69,419.69,01/09/2024,"Aceros del Río"
AL-1967,"Chapa Magnesio 39cm",Níquel,797,1139.55,342.55,09/24/2024,"Metalúrgica Central"
AC-1968,"Caño Acero Inoxidable 39mm",Titanio,495,579.78,84.78,14/03/2024,"Industrias del Plata"
AC-1969,"Bobina Plomo 27cm",Bronce,243,353.56,110.56,20/09/2024,"MetalCorp Internacional"
BR-1970,"Bobina Níquel 26cm",Bronce,1033,1405.73,372.73,2024-01-03,"SiderúrgicaUY"
AC-1971,"Caño Zinc 3cm",Acero Inoxidable,251,358.21$,107.21%,01/08/2024,"Aceros del Río"
AC-1972,"Barra Titanio™ 9cm",Níquel,175,253.96,78.96,05/10/2024,"Aleaciones del Sur"
AL-1973,"Barra Zinc 5mm",Plomo,170,217.37,47.37,12/15/2024,"Metalúrgica Central"
MT-1974,"Bobina Aluminio 4mm",Hierro,514,609.14,95.14,11/08/2024,"Industrias del Plata"
CU-1975,"Bobina Níquel 34cm",Titanio,81,89.64,8.64,2024-04-02,"Metalúrgica Central"
AL-1976,"Alambre Titanio 20mm",Magnesio,1005,1496.19,491.19,23/08/2024,"Fundición Oriental"
BR-1977,"  Flejes Cobre&Zinc 24cm  ",Hierro,546,781.45,235.45,19-03-24,"Aleaciones del Sur"
CU-1978,"  Flejes Magnesio 18cm  ",Níquel,,737.54,191.54%,28/11/2024,"MetalSur S.A."
CU-1979,"Chapa Aluminio 22mm",Zinc,490,552.73$,62.73,2024-05-16,"SiderúrgicaUY"
AC-1980,"Flejes Magnesio#304 48cm",Hierro,667,961,294,06/09/2024,"Aleaciones del Sur"
MT-1981,"Alambre Níquel 36cm",Titanio,346,407.96,61.96,2024-02-03,"Aleaciones del Sur"
BR-1982,"Bobina Plomo 4mm",Titanio,482,599.06,117.06,17-05-24,"SiderúrgicaUY"
AC-1983,"Tubo Acero Inoxidable 21cm",Bronce,1014,1311.13,297.13,16-02-24,"MetalSur S.A."
BR-1984,"  Tubo Plomo 48mm  ",Plomo,703,1016.38,313.38,2024-04-16,"Industrias del Plata"
MT-1985,"Plancha Aluminio 32cm",Hierro,550,608.54,58.54,03/13/2024,"Industrias del Plata"
MT-1986,"Bobina Aluminio 38cm",Plomo,137,158.33,21.33,21/12/2024,"SiderúrgicaUY"
AL-1987,"Chapa Magnesio(6061) 7cm",Magnesio,93,124.71,31.71,2024-02-20,"SiderúrgicaUY"
AL-1988,"Chapa Níquel&Zinc 46cm",Bronce,232,304.75,72.75,04/21/2024,"Industrias del Plata"
AL-1989,"Bobina Zinc 28cm",Bronce,430,581.08,151.08,09-10-24,"Aleaciones del Sur"
AL-1990,"Varilla Zinc 19mm",Níquel,1014,1418.3,404.3,2024-03-06,"MetalSur S.A."
AC-1991,"  Perfil Níquel 48mm  ",Aluminio,1004,1205.43,201.43,2024-10-03,"SiderúrgicaUY"
AL-1992,"Varilla Titanio&Zinc 38cm",Hierro,506,670.31,164.31,01/07/2024,"Aleaciones del Sur"
BR-1993,"  Tubo Titanio 8mm  ",Magnesio,154,198.01,44.01,11-08-24,"SiderúrgicaUY"
CU-1994,"Caño Aluminio 35mm",Aluminio,458,571.6,113.6,09-03-24,"Aceros del Río"
BR-1995,"Perfil Plomo 6cm",Titanio,631,767.45,136.45,21-12-24,"Industrias del Plata"
CU-1996,"Chapa Zinc 3cm",Aluminio,978,1201.37$,223.37,05/23/2024,"SiderúrgicaUY"
MT-1997,"Bobina Hierro#304 11cm",Magnesio,212,245.19,33.19,2024-08-19,"Industrias del Plata"
AL-1998,"Perfil Magnesio 14cm",Magnesio,590,747.42,157.42,2024-03-09,"MetalSur S.A."
MT-1999,"Flejes Cobre(6061) 38cm",Hierro,,860.52,220.52,06/16/2024,"Metalúrgica Central"
BR-2000,"Chapa Zinc 20cm",,309,445.96,136.96,21-05-24,"SiderúrgicaUY"
CU-0307,"Plancha Magnesio 44mm",Aluminio,498.99,673.66,174.66%,2024-03-04,"Aceros del Río"
BR-0409,"Plancha Acero Inoxidable 43cm",Níquel,637.01,735.44,98.44,08-05-24,"Industrias del Plata"
MT-1154,"Chapa Plomo 5cm",Plomo,747.99,897.71$,149.71,08/17/2024,"Fundición Oriental"
BR-0357,"Perfil Hierro&Zinc 44cm",Hierro,89.01,131,42,13-05-24,"Aleaciones del Sur"
CU-0382,"  Flejes Aluminio 46mm  ",Titanio,563.01,624.72,61.72%,2024-12-10,"Aleaciones del Sur"
CU-0165,"Caño Bronce 16mm",Plomo,200.01,221.26,21.26,08/25/2024,"Fundición Oriental"
AC-0402,"Flejes Bronce(6061) 23cm",Acero Inoxidable,119.99,174.27,54.27,15-01-24,"Fundición Oriental"
MT-1835,"Bobina Hierro 5cm",Plomo,129.01,154.08,25.08,2024-12-21,"Metalúrgica Central"
MT-1851,"Alambre Magnesio® 5mm",Plomo,289.99,361.79,71.79,26/11/2024,"Industrias del Plata"
BR-0436,"  Chapa Cobre™ 28mm  ",Magnesio,291.01,385.72,94.72,04/06/2024,"MetalCorp Internacional"
CU-0953,"Tubo Hierro 37mm",Hierro,605.01,720.29$,115.29,23-07-24,"Aceros del Río"
BR-0816,"  Barra Hierro 26cm  ",Zinc,329.01,456.55,127.55,21/02/2024,"Aleaciones del Sur"
BR-0459,"Tubo Titanio 26cm",Zinc,0.01,897.37,279.37,2024-12-19,"Aceros del Río"
AL-0698,"  Tubo Hierro 49cm  ",Níquel,330.01,410.44,80.44,11/06/2024,"Fundición Oriental"
BR-1984,"  Tubo Plomo 48mm  ",Plomo,702.99,1016.38,313.38,2024-11-15,"Industrias del Plata"
CU-0092,"  Plancha Titanio 16cm  ",Plomo,881.99,1029.84,147.84,25/09/2024,"SiderúrgicaUY"
AC-0439,"Barra Aluminio 7cm",Magnesio,357.99,412.84,54.84,03-05-24,"Metalúrgica Central"
CU-1118,"Chapa Cobre 34cm",Bronce,477.99,693.66,215.66,04/02/2024,"Aceros del Río"
MT-0947,"Alambre Titanio 19cm",,111.01,163.36$,52.36,2024-06-28,"Aleaciones del Sur"
MT-1275,"Varilla Zinc#304 7cm",Bronce,770.99,1118.89,347.89,22-09-24,"MetalSur S.A."
BR-0677,"Flejes Titanio 11mm",Bronce,344.99,467.31,122.31,11/06/2024,"Aceros del Río"
AC-1641,"Plancha Acero Inoxidable 1cm",Hierro,912.01,1103.94,191.94,22/07/2024,"Metalúrgica Central"
BR-1817,"Tubo Hierro 44mm",Cobre,326.01,469.09,143.09,2024-06-01,"MetalCorp Internacional"
CU-1727,"Bobina Hierro 35cm",Cobre,873.01,1115.42,242.42,03/02/2024,"Aceros del Río"
CU-0660,"Varilla Hierro 31mm",Aluminio,288.99,375.15,86.15,14/08/2024,"MetalCorp Internacional"
CU-0853,"Barra Hierro 40cm",Cobre,1021.99,1362.1,340.1,01/09/2024,"Aceros del Río"
BR-0114,"Chapa Aluminio 20mm",Aluminio,668.99,955.36,286.36,09-01-24,"MetalSur S.A."
MT-1275,"Varilla Zinc#304 7cm",Bronce,771.01,1118.89,347.89,12-06-24,"MetalSur S.A."
CU-1795,"Chapa Hierro 17cm",Titanio,815.01,965.15$,150.15,04/05/2024,"Aleaciones del Sur"
AC-1268,"Barra Zinc® 44mm",Bronce,163.99,211.83,47.83,11/28/2024,"SiderúrgicaUY"
CU-0572,"Tubo Titanio 35cm",Acero Inoxidable,918.01,1368.72$,450.72,08/11/2024,"Aceros del Río"
CU-0898,"Flejes Cobre 48mm",Hierro,736.99,1085.98,348.98,2024-06-15,"MetalSur S.A."
MT-1835,"Bobina Hierro 5cm",Plomo,129.01999999999998,154.08,25.08,01/12/2024,"Metalúrgica Central"
CU-1303,"  Chapa Magnesio 24cm  ",Magnesio,133.01,170.59,37.59,10/11/2024,"Industrias del Plata"
BR-1264,"Plancha Zinc 25mm",Plomo,139.99,178.08,38.08,08/02/2024,"Metalúrgica Central"
AC-1566,"Perfil Bronce 20mm",Plomo,449.01,527.23,78.23,28/04/2024,"MetalSur S.A."
AL-0987,"Bobina Bronce 46mm",,666.01,761.97,95.97,2024-04-07,"Industrias del Plata"
BR-1289,"Chapa Bronce 47cm",Cobre,121.01,172.78,51.78,01/11/2024,"MetalCorp Internacional"
